ID,y
3615,95.31215
3617,100.5878
3618,111.71694
3619,110.55032
3620,108.57593
3621,96.40214
3625,104.63088
3626,102.940025
3630,102.685
3631,105.69993
3632,96.42297
3633,93.146576
3634,109.64144
3637,98.35717
3639,94.326836
3640,108.35419
3641,93.10462
3644,111.32876
3645,99.45681
3646,93.890434
3647,92.59549
3648,110.53039
3653,112.78259
3654,100.95774
3655,109.29808
3659,102.26692
3660,97.70848
3662,107.218
3666,101.06635
3668,99.04628
3671,99.803734
3673,94.38058
3674,105.14587
3675,96.987625
3681,94.37088
3682,113.66308
3686,105.095535
3687,94.20428
3692,79.19088
3695,109.71404
3696,97.731125
3699,108.57474
3705,116.38596
3707,80.6583
3708,95.495384
3709,111.88592
3710,97.50135
3712,96.88678
3715,113.203964
3716,95.49082
3720,103.33747
3722,80.6583
3726,91.929306
3728,98.662384
3729,114.9665
3731,104.42391
3735,109.89426
3736,100.16271
3739,102.84561
3741,111.109215
3743,106.52871
3744,95.69224
3745,113.71622
3746,103.19568
3751,97.5821
3753,95.46524
3760,111.76534
3761,96.8215
3762,108.19179
3763,93.937164
3765,93.10321
3768,109.120705
3769,94.28605
3770,94.44464
3773,111.6938
3774,100.48924
3776,97.065895
3778,95.438805
3779,109.651344
3780,95.69321
3781,101.78648
3782,104.226875
3783,110.289444
3784,102.21048
3786,92.5278
3789,102.97323
3790,97.952934
3793,110.60657
3795,112.84375
3797,95.86251
3798,117.593666
3800,108.70738
3804,99.952446
3810,99.61061
3815,112.81731
3816,99.952446
3818,105.72942
3824,110.15921
3828,102.73539
3830,109.55621
3831,96.62726
3832,78.164604
3834,113.69779
3835,96.54302
3836,108.69759
3838,95.90132
3839,116.95222
3840,110.575935
3845,94.513115
3846,110.00712
3847,96.09123
3849,77.27894
3853,107.372734
3855,106.21605
3856,97.33016
3864,83.97846
3865,98.788864
3866,112.02307
3867,105.70288
3868,108.70738
3869,95.33668
3871,96.60292
3875,109.749985
3876,98.34842
3878,92.43851
3879,111.02945
3881,108.70738
3883,104.342545
3884,96.251564
3886,107.74058
3890,101.2743
3893,106.66906
3897,102.01306
3901,96.10464
3902,105.96721
3913,105.78251
3914,94.24789
3916,93.0876
3917,111.64807
3924,102.313896
3925,94.65139
3928,95.083435
3929,113.117836
3932,94.64963
3933,108.48117
3934,79.07981
3935,94.142044
3936,97.89493
3937,108.232635
3938,90.182915
3939,102.1991
3943,91.89946
3944,110.35693
3945,111.04363
3946,100.747375
3947,108.586525
3948,96.82503
3949,110.82873
3950,95.52321
3951,103.45648
3952,93.13132
3953,99.64919
3961,114.93559
3962,93.293434
3966,97.30787
3967,107.924126
3968,101.58428
3969,111.178246
3970,101.46297
3971,100.22388
3973,98.55747
3974,111.0556
3975,114.085014
3977,94.93788
3979,104.31705
3985,103.85482
3986,108.715645
3988,102.05673
3991,94.215706
3992,105.393974
3993,104.002144
3994,98.64393
3995,114.19799
4005,102.997475
4007,97.6177
4008,109.20557
4009,98.70392
4010,106.59771
4011,79.23002
4012,95.435
4013,101.77968
4015,103.043594
4016,104.50245
4018,101.68594
4025,95.59601
4026,102.63037
4028,109.02875
4029,97.41662
4031,97.83393
4032,111.68396
4033,97.93226
4034,107.19868
4037,102.378006
4038,105.161476
4039,94.89839
4041,95.47838
4042,103.77048
4043,96.34008
4044,108.48117
4045,92.138794
4046,107.200134
4047,95.33534
4048,101.66055
4049,106.42641
4051,93.13316
4052,112.85043
4058,103.45305
4062,113.92531
4064,106.04514
4067,97.46773
4068,77.71333
4070,101.14615
4072,118.60935
4074,111.02144
4075,96.16473
4076,109.86899
4077,95.98364
4078,103.98077
4080,108.48117
4082,100.56148
4085,92.70731
4086,101.152145
4088,102.63037
4089,98.792496
4092,77.29615
4094,101.00331
4095,110.105965
4096,100.5501
4097,109.77266
4102,103.078255
4105,105.9679
4107,109.9586
4111,101.31777
4112,103.704346
4113,94.354866
4114,106.42136
4115,94.824715
4116,109.03085
4117,97.53993
4118,94.676216
4119,108.26545
4120,95.06862
4122,79.51471
4125,93.5789
4126,111.6042
4129,110.224266
4134,106.812485
4137,93.118324
4141,99.95838
4142,99.23798
4144,98.9036
4145,102.313896
4146,105.88006
4150,98.105354
4151,80.256935
4154,97.46773
4156,92.180954
4157,105.35448
4159,104.50245
4160,94.905
4161,108.71208
4168,95.698265
4171,108.09818
4172,109.68524
4173,98.07654
4175,92.91544
4176,108.48117
4177,98.9036
4178,101.028046
4179,104.21879
4181,104.63802
4183,97.41662
4184,107.86563
4185,92.26424
4186,111.29529
4188,103.03305
4190,111.97714
4192,92.43734
4193,103.96842
4194,110.38806
4195,105.32552
4196,78.33893
4202,97.974
4203,99.0838
4208,90.70913
4209,111.64944
4210,100.44244
4211,106.6346
4212,117.28876
4214,106.011665
4215,94.84858
4216,103.141304
4217,92.59337
4219,93.09593
4222,108.232635
4224,77.632645
4231,106.490456
4232,97.41662
4234,101.77309
4236,98.9036
4237,104.898315
4240,97.16334
4242,99.515976
4243,92.911835
4247,93.22528
4248,115.514175
4249,100.58506
4254,105.13575
4263,92.999756
4265,112.38509
4267,109.6559
4268,110.73204
4271,108.19443
4272,98.72946
4273,108.11374
4274,96.02948
4276,92.59883
4278,98.79356
4280,95.78407
4281,111.05867
4283,101.17459
4284,110.39873
4285,110.12391
4286,107.00307
4287,98.2899
4288,117.3384
4289,94.90956
4290,87.97457
4293,94.64122
4296,110.726776
4297,94.389786
4299,94.84192
4303,108.41204
4310,101.17254
4312,104.431885
4318,105.61019
4320,104.51157
4322,99.942635
4323,113.60736
4325,106.49323
4326,111.138565
4328,110.540215
4330,108.27098
4332,111.981865
4333,99.893036
4335,98.78191
4336,100.4995
4338,104.75986
4341,95.68552
4342,104.680374
4344,103.48306
4347,95.29369
4348,105.9058
4351,106.729256
4352,96.236786
4353,98.7984
4355,104.939766
4356,92.70731
4359,104.518555
4360,96.64725
4361,96.75853
4364,100.42905
4365,103.80596
4368,99.69006
4372,93.57575
4374,91.29227
4376,94.02745
4377,112.0192
4380,94.04678
4383,104.548195
4384,94.68914
4385,99.044655
4389,96.86385
4391,93.31526
4392,106.23558
4393,91.1119
4395,95.6652
4396,110.355896
4398,111.42213
4399,109.96693
4401,90.79746
4406,101.15483
4408,106.098465
4412,105.9058
4415,101.53325
4418,105.97019
4419,91.29227
4420,77.71333
4422,109.972946
4423,91.29227
4425,96.528404
4428,100.71107
4431,109.35777
4434,108.95974
4436,96.9029
4437,111.05589
4439,117.114296
4440,99.00958
4441,109.60243
4444,100.156845
4445,106.0634
4446,93.278534
4447,111.262024
4452,109.36899
4456,106.66391
4457,92.99875
4458,99.02276
4460,92.70731
4461,116.81049
4462,96.78857
4465,103.66341
4466,102.869896
4468,98.1343
4469,108.05109
4472,107.649315
4475,93.894066
4478,96.63383
4479,111.86
4480,94.240005
4483,79.95688
4484,95.10135
4485,108.239174
4486,101.46297
4488,100.37243
4489,111.67051
4490,96.11607
4491,99.09977
4492,94.64959
4493,106.26683
4494,95.99868
4495,99.53141
4498,77.989456
4499,92.41374
4500,103.648254
4503,106.38017
4505,103.18963
4506,96.90293
4507,93.823006
4508,105.61019
4510,110.412796
4511,91.719795
4513,102.95352
4516,81.01421
4519,93.799866
4521,106.135155
4531,92.86017
4532,77.5637
4533,103.74852
4534,104.30325
4536,105.61019
4537,92.99875
4539,95.74705
4542,104.17637
4545,93.414375
4549,90.92054
4551,98.57133
4554,101.80846
4556,106.23652
4559,111.832
4561,111.86656
4562,108.58561
4566,111.60857
4569,93.61314
4570,110.355896
4573,94.001854
4574,101.71089
4575,98.07231
4577,92.87206
4578,109.62511
4580,99.51664
4582,100.16445
4583,109.972946
4585,94.7361
4587,105.61019
4595,92.889175
4596,105.71567
4601,100.64895
4602,109.952934
4603,93.53028
4605,101.352196
4606,96.49592
4607,110.87537
4608,94.490555
4610,95.405525
4613,108.72349
4617,96.061554
4618,111.162766
4619,91.61424
4620,95.54026
4622,97.18649
4625,92.70731
4626,105.61019
4627,95.78191
4629,82.969154
4631,90.27258
4633,105.61019
4634,111.43131
4635,95.37715
4639,97.97993
4640,106.72679
4642,105.29131
4644,98.692375
4646,105.61019
4647,99.21018
4648,79.835045
4649,93.145706
4650,110.49426
4655,90.92054
4660,94.63861
4661,111.74816
4662,91.96227
4663,112.64586
4665,97.433754
4666,111.29889
4667,105.02085
4668,93.424706
4670,94.36751
4671,102.752045
4672,99.981155
4673,105.75154
4675,108.56936
4676,95.67461
4677,110.37461
4680,97.089195
4682,96.27603
4683,108.053345
4685,105.9058
4686,93.15454
4688,109.775665
4690,103.03027
4692,108.93226
4693,93.95758
4697,91.0586
4700,105.65187
4702,108.82524
4707,117.17717
4708,92.48156
4710,82.61836
4716,104.134346
4717,96.14923
4718,94.82404
4720,95.765785
4721,79.57781
4723,98.15095
4726,111.01115
4727,91.62756
4729,96.50366
4731,98.281784
4732,106.4726
4735,105.00502
4736,106.22148
4737,93.501175
4738,108.52192
4739,112.08557
4744,106.7554
4747,94.93882
4749,108.32897
4750,92.48156
4752,110.35693
4755,101.26327
4756,107.12759
4757,111.875626
4758,95.13574
4759,106.00528
4763,97.00053
4764,107.53713
4765,94.85631
4766,93.98357
4767,99.98255
4769,111.165886
4770,95.44706
4771,79.566055
4772,104.95744
4774,110.38806
4776,102.48798
4777,107.695786
4778,101.84359
4780,95.937126
4784,96.66941
4786,103.7985
4787,77.71333
4788,96.01217
4789,110.35693
4791,105.00265
4792,94.90209
4795,109.34315
4796,90.03154
4803,93.17305
4805,92.14039
4807,94.44899
4809,97.645645
4816,92.827065
4817,81.89083
4818,90.6579
4820,94.83672
4821,105.31729
4823,110.67627
4824,97.761795
4825,113.12925
4829,95.01064
4830,97.974
4831,110.28362
4833,103.3451
4836,92.87249
4837,109.775665
4838,93.69107
4840,96.96839
4841,80.48906
4842,90.28593
4843,108.709724
4844,94.09912
4849,108.8027
4851,99.23215
4852,94.75653
4858,93.77818
4860,97.974
4863,111.6099
4864,96.80205
4865,110.6794
4867,96.82267
4868,97.07547
4869,109.91448
4873,92.99067
4875,102.57592
4876,109.7303
4877,98.82904
4878,110.20356
4880,77.36796
4886,113.09331
4888,107.64143
4889,92.77566
4890,108.45703
4893,96.548134
4895,95.79695
4896,102.27955
4899,94.477165
4901,100.4054
4902,111.230606
4903,96.282814
4904,110.35693
4910,93.19908
4912,92.28018
4915,97.005646
4916,107.13726
4917,100.72725
4920,104.95744
4927,105.41914
4928,95.805084
4931,107.30281
4934,93.19079
4936,95.19636
4939,109.154816
4942,110.75138
4943,97.17901
4944,106.36875
4945,97.182976
4947,107.815636
4948,91.26998
4951,93.922424
4952,110.35693
4953,93.84469
4956,96.282814
4957,114.53927
4958,102.17873
4960,95.74018
4968,94.09026
4969,104.15138
4971,108.13148
4973,110.769226
4975,110.906265
4976,96.29261
4978,94.840454
4979,98.312256
4982,97.08245
4983,101.62962
4984,98.80063
4985,117.235825
4986,103.503746
4987,114.24531
4988,99.66337
4994,97.5544
4995,93.83481
5002,80.93538
5004,94.328186
5005,104.12246
5006,98.7474
5007,106.70322
5009,110.21764
5011,110.769226
5014,105.11987
5015,104.20557
5018,98.1564
5019,111.90222
5020,93.985756
5021,104.06743
5022,93.108986
5023,99.67788
5025,96.90676
5032,103.82354
5034,90.10556
5036,92.61662
5038,95.275536
5039,110.59273
5046,98.94314
5049,111.90222
5051,91.53977
5052,93.68535
5053,110.38806
5054,96.56542
5055,92.865166
5057,92.99464
5059,94.65723
5062,99.89048
5063,112.027176
5065,112.24901
5069,94.45137
5071,98.61803
5074,107.79731
5075,93.43502
5076,93.45738
5077,77.71333
5079,106.28682
5080,96.53143
5081,109.728134
5083,104.732056
5088,108.125656
5089,94.11974
5093,100.47899
5094,104.014946
5095,95.30463
5099,106.2333
5101,111.1874
5103,104.526886
5104,94.21904
5105,103.79415
5107,94.0022
5108,105.245636
5109,95.36491
5111,97.25285
5112,110.761406
5113,98.81322
5114,102.81891
5115,94.88491
5118,93.439384
5122,96.56542
5123,80.69033
5125,93.99697
5127,106.90926
5128,98.270325
5129,114.95268
5132,98.7474
5134,110.62371
5135,95.57445
5137,108.210365
5142,94.45877
5143,101.91497
5144,93.54133
5148,94.8952
5149,92.63972
5150,102.313896
5154,77.71333
5155,96.93578
5159,94.38294
5164,95.47688
5165,115.50961
5166,91.062744
5167,106.034035
5169,107.943344
5171,90.510345
5172,110.51171
5176,96.62275
5184,104.5309
5185,108.02386
5186,103.418106
5188,102.989655
5189,105.38232
5190,97.40325
5191,115.50961
5193,110.224266
5196,93.3841
5199,80.9566
5200,108.298065
5203,97.4394
5204,111.641594
5205,98.23015
5207,97.340294
5208,99.330894
5212,97.91427
5214,96.743614
5218,97.57206
5220,100.380714
5222,93.34561
5224,95.31845
5225,104.95744
5227,110.165276
5229,107.32749
5232,93.810135
5233,119.568115
5234,103.207504
5237,110.26406
5239,110.7571
5240,93.37933
5241,113.575745
5244,93.89768
5248,110.459694
5251,91.72303
5253,92.503914
5255,97.80445
5256,96.824425
5257,92.45055
5259,98.43968
5260,107.07436
5266,93.348785
5268,97.88012
5275,109.728134
5276,103.07538
5277,95.849495
5279,95.791145
5280,107.92556
5281,92.148056
5283,103.77976
5284,80.07724
5285,93.70343
5286,102.947914
5287,98.32982
5289,91.31645
5290,110.224266
5292,109.72803
5293,98.90609
5294,104.348114
5297,93.463936
5299,99.65555
5302,93.50577
5305,79.65346
5306,95.73188
5308,105.174965
5309,95.81656
5310,115.67423
5312,110.313034
5316,107.28205
5317,96.78051
5319,80.69033
5320,96.77538
5323,97.07646
5329,99.78161
5331,109.37374
5334,106.47808
5336,110.87222
5338,103.92555
5341,106.54656
5345,94.82158
5348,98.02369
5349,112.69329
5355,110.1971
5356,96.978645
5360,109.30517
5362,105.14837
5364,104.94442
5366,105.56214
5367,96.532936
5368,92.956474
5370,96.566376
5371,77.71333
5373,106.21006
5375,110.26406
5376,96.908516
5378,104.88775
5379,102.37421
5383,95.82496
5384,100.73224
5389,112.76422
5391,78.48517
5393,111.81069
5395,109.81978
5397,109.41255
5398,96.80177
5399,114.193985
5401,118.67679
5402,97.36939
5403,113.603516
5404,95.969284
5407,78.33893
5408,94.05115
5413,109.94696
5414,100.38301
5417,97.423195
5418,109.72803
5420,108.48416
5421,94.259514
5424,96.76313
5425,111.641594
5426,102.271576
5429,111.47912
5431,95.746735
5437,104.337395
5440,92.9992
5444,108.499794
5446,105.23379
5447,102.96054
5451,96.67389
5452,105.95049
5455,103.207504
5456,96.19998
5458,92.237114
5459,100.397804
5460,94.13551
5462,97.196365
5463,107.01043
5464,91.27025
5465,110.39899
5466,98.85081
5467,104.287865
5468,105.94158
5469,112.024376
5472,94.53652
5474,94.93158
5475,93.89563
5476,96.66906
5479,107.22346
5480,112.85043
5482,106.92376
5485,92.06076
5486,118.67679
5488,79.59835
5495,107.32749
5496,101.76555
5497,111.70593
5499,109.76233
5503,92.227425
5504,94.294304
5507,98.07654
5509,104.86527
5511,94.542625
5512,109.124016
5516,110.60537
5517,94.423584
5518,104.053024
5521,94.58042
5522,106.407936
5527,102.68895
5528,97.488396
5529,105.38232
5532,103.954
5533,105.71888
5535,105.431625
5536,101.31207
5540,94.18121
5547,93.52743
5548,110.908806
5550,77.337234
5551,95.66568
5554,109.68144
5555,96.20135
5559,108.928505
5560,90.5105
5561,109.63626
5562,97.98081
5563,110.33362
5565,83.05229
5566,100.6565
5567,103.576
5568,94.986046
5572,97.54193
5574,95.478035
5576,99.69333
5579,111.90294
5580,85.39696
5581,91.13977
5583,95.77187
5584,109.82268
5586,108.89661
5587,94.86436
5589,103.62457
5591,106.18084
5592,95.760284
5593,106.79462
5594,96.44635
5595,85.8124
5596,109.775665
5597,104.77981
5598,116.323235
5599,97.15387
5602,113.86389
5603,96.44635
5605,94.716415
5607,94.74811
5608,94.764435
5609,95.36573
5610,94.75298
5612,95.57857
5613,105.38232
5614,96.080666
5616,94.620514
5621,95.08302
5623,98.43013
5628,113.48307
5629,96.37729
5631,112.498924
5633,100.089584
5638,102.86025
5639,95.92369
5640,100.387184
5645,97.99259
5646,80.03131
5649,95.698044
5653,103.39541
5655,115.42896
5656,94.61518
5658,94.877266
5662,117.51693
5663,92.50729
5667,93.66143
5670,97.15387
5671,103.0273
5672,95.81251
5673,104.07683
5674,92.43701
5675,103.640045
5676,95.07361
5679,112.897964
5683,108.6232
5687,96.160126
5688,77.14991
5690,98.17958
5691,112.58639
5692,97.58283
5693,107.551315
5694,94.29027
5697,108.63249
5698,93.52104
5699,111.0556
5704,96.424355
5707,112.897964
5709,96.92796
5710,92.42939
5714,94.282616
5718,94.62834
5721,95.267
5723,95.35199
5724,112.21209
5725,92.48156
5726,102.949
5729,99.26335
5730,104.09941
5731,97.033134
5733,77.37378
5736,93.59126
5741,111.655846
5745,110.84749
5747,94.933586
5748,111.91554
5750,112.83107
5751,106.36134
5752,96.09102
5754,95.68245
5755,95.00228
5757,101.7366
5758,115.63273
5760,108.47269
5762,104.44824
5766,106.38582
5768,97.07111
5769,118.45561
5770,99.19518
5771,111.42145
5772,93.13305
5773,102.47239
5774,96.25138
5776,94.46007
5777,111.0556
5778,94.39445
5780,110.59273
5782,92.739174
5783,77.81585
5784,98.02574
5786,95.71033
5788,94.03461
5789,98.71897
5790,95.39616
5791,107.241035
5793,100.17484
5794,96.86389
5796,117.53964
5797,95.697876
5801,96.66298
5803,96.160126
5804,104.39982
5805,95.54545
5806,77.22172
5808,109.339035
5813,94.77732
5815,96.75684
5816,106.50804
5822,98.93651
5823,111.0556
5825,108.088615
5827,109.38066
5829,102.98963
5830,98.18781
5831,96.562775
5832,97.18808
5833,109.339035
5837,114.429886
5838,91.9399
5839,96.28519
5842,100.387184
5844,108.58842
5845,93.95161
5846,107.62618
5848,77.16918
5850,108.61899
5851,93.17218
5853,97.07111
5854,105.62475
5858,100.387184
5860,112.5238
5864,104.018875
5866,96.33769
5867,112.897964
5868,95.77391
5869,112.02712
5870,93.01356
5871,108.86892
5874,114.72858
5876,110.49084
5877,90.34241
5878,95.265274
5879,111.89812
5880,101.49538
5884,92.67864
5886,110.58356
5890,100.015564
5896,96.69873
5897,104.447525
5898,97.07111
5901,105.21482
5903,110.38806
5906,94.75298
5908,112.85043
5909,92.534996
5910,105.38232
5911,92.46156
5912,104.94031
5914,114.72858
5919,110.769226
5924,96.40024
5926,94.73736
5929,104.222206
5930,100.07526
5932,92.05009
5933,111.06116
5934,93.29355
5935,110.11271
5936,94.20288
5937,110.63614
5938,95.80475
5939,105.38558
5942,100.48846
5943,92.65986
5944,100.12746
5946,110.82873
5951,93.8288
5953,103.36812
5954,95.0748
5957,105.58615
5961,99.97678
5962,101.77968
5964,79.427216
5965,98.35313
5968,113.53783
5969,95.23891
5974,94.475716
5975,95.7494
5978,80.342804
5981,104.053024
5982,94.744675
5983,100.47955
5989,106.09797
5991,92.70955
5992,99.08161
5995,99.902435
5996,105.76087
5997,110.5327
5998,95.69063
5999,76.43785
6001,110.64954
6002,94.75336
6003,97.88952
6004,95.0748
6006,105.77768
6007,94.38608
6011,99.16704
6012,110.18453
6014,92.46156
6015,105.37115
6016,94.33292
6017,111.49252
6018,97.07111
6024,95.07361
6025,104.174614
6026,111.99544
6028,107.90581
6029,77.07188
6030,98.7851
6036,113.53783
6040,95.54545
6041,111.01115
6042,93.77194
6044,97.0833
6045,107.241035
6047,103.67025
6048,100.17857
6049,95.264404
6051,116.323235
6052,98.46637
6053,90.6579
6054,109.08363
6058,97.63743
6059,98.468155
6062,96.79887
6063,117.5679
6064,107.129814
6065,95.54545
6067,101.602264
6068,111.199844
6070,105.1162
6071,109.13556
6072,110.58356
6080,110.58356
6081,93.51546
6084,103.712395
6087,93.14608
6089,103.90236
6092,110.58356
6094,94.4028
6095,109.775665
6097,110.99914
6100,100.34756
6104,109.92492
6105,96.092476
6106,102.04596
6107,81.48106
6108,95.55539
6109,110.58356
6110,93.70679
6114,110.58356
6116,93.74756
6117,97.453514
6118,93.73063
6123,78.83054
6125,110.38806
6128,102.46278
6130,103.94458
6132,105.180855
6137,79.16346
6139,111.54491
6140,96.39189
6141,110.41182
6142,105.88377
6144,103.26853
6145,94.64021
6146,97.63189
6149,92.3343
6156,93.80178
6159,111.93835
6160,96.39189
6162,104.660835
6164,101.26387
6165,92.352036
6168,78.272545
6169,109.339035
6170,98.824585
6171,105.982635
6172,92.26695
6173,107.62149
6176,99.15546
6177,93.19223
6178,95.27372
6180,95.82221
6181,107.133514
6182,96.32866
6185,93.38402
6186,110.20179
6188,107.42417
6189,96.948074
6192,103.712395
6193,92.958885
6194,107.241035
6195,99.251854
6196,118.71419
6197,93.37312
6201,109.97808
6202,94.53654
6203,94.16408
6204,95.9248
6207,117.31051
6209,96.71103
6210,96.00543
6211,111.65567
6213,111.6099
6216,92.32608
6217,92.55214
6219,95.57857
6222,77.22172
6223,109.812256
6235,97.83147
6240,97.836105
6242,93.58728
6247,92.43701
6251,110.41875
6254,112.738976
6255,93.16828
6260,104.5438
6261,93.930115
6262,100.078094
6264,113.31131
6269,109.47386
6271,100.81028
6275,110.579575
6276,93.08071
6278,104.755585
6279,111.117805
6281,113.978004
6284,92.073685
6286,97.132065
6287,77.3837
6288,94.94658
6292,98.119965
6293,95.500626
6295,97.50082
6298,104.92669
6300,108.213905
6304,106.913185
6308,104.5213
6310,94.77739
6312,110.58356
6320,97.033134
6324,93.372284
6325,108.61234
6330,103.130455
6336,108.69266
6340,103.403366
6341,97.83147
6342,100.539154
6344,98.15445
6345,106.14729
6347,110.908806
6348,96.13723
6349,104.92669
6351,77.56709
6353,108.48123
6354,95.294266
6357,92.76032
6358,99.75429
6360,102.752655
6363,113.48307
6364,91.69069
6368,110.53322
6370,95.05517
6371,95.690895
6377,101.619835
6379,95.96152
6381,93.20738
6382,77.56709
6383,110.71572
6388,110.48998
6390,107.47484
6392,102.98963
6393,99.58773
6395,91.31255
6398,105.861145
6401,77.22172
6402,95.42333
6403,109.11831
6405,97.401955
6406,90.77726
6407,111.15946
6409,105.83143
6411,92.60235
6413,94.48997
6416,97.374084
6417,104.3359
6418,93.09221
6419,118.384384
6420,106.724396
6426,104.57034
6429,97.24007
6430,93.829384
6431,109.11831
6432,96.640816
6434,100.54409
6437,112.21408
6438,94.003105
6439,103.98166
6440,93.006165
6441,94.28769
6442,108.60987
6443,97.3683
6445,94.933586
6448,112.95429
6450,105.71654
6453,97.468124
6455,103.1656
6457,96.291824
6458,98.43429
6461,97.0594
6464,111.24226
6467,97.123085
6469,103.209694
6470,80.26574
6471,98.264626
6473,107.80036
6474,93.307
6479,95.633484
6481,100.10713
6484,110.19851
6495,90.745735
6496,106.68932
6505,105.50635
6506,91.63309
6508,98.951065
6509,93.57261
6510,107.33383
6512,106.81277
6513,96.29847
6514,107.53249
6515,91.71935
6519,94.38116
6521,98.63238
6523,77.69029
6525,103.45721
6526,97.56978
6528,93.27832
6529,99.34803
6531,108.90997
6533,102.29661
6534,93.86821
6535,110.882324
6536,93.368546
6537,112.39548
6540,92.42481
6541,110.71572
6547,104.88358
6548,99.59932
6551,109.66873
6553,105.2682
6555,103.712395
6556,97.54001
6561,77.64472
6564,94.595245
6565,110.882324
6568,97.98513
6569,108.60987
6573,102.53187
6574,97.25456
6577,112.35322
6579,113.48307
6581,95.62455
6582,109.71887
6585,107.17118
6586,93.96373
6589,107.451744
6590,76.95396
6593,101.78246
6594,110.46464
6595,90.2919
6599,94.52132
6600,95.0468
6601,111.213066
6602,91.69069
6603,112.95429
6604,97.44626
6607,108.22526
6608,111.64419
6609,93.485374
6611,95.23481
6613,108.60987
6614,97.23595
6616,100.20791
6617,108.60987
6618,94.94891
6619,102.608315
6621,103.712395
6627,102.7114
6629,110.3615
6631,77.16918
6634,95.57994
6636,96.048706
6638,97.98513
6639,108.60987
6641,111.15946
6642,99.55565
6651,115.83987
6654,77.86668
6657,95.98026
6663,95.12217
6665,102.283
6666,96.8377
6668,94.651436
6669,103.712395
6670,98.50358
6671,101.234146
6673,97.05042
6675,95.61161
6676,77.56709
6677,93.931435
6679,95.94789
6680,108.279495
6681,107.33383
6685,107.2995
6688,95.15724
6689,89.65614
6690,96.2614
6692,108.60987
6693,92.86618
6694,95.480545
6698,118.384384
6699,93.57911
6700,107.499825
6701,96.291824
6702,112.94413
6704,89.65614
6707,105.54019
6712,110.26441
6713,91.67096
6715,108.245125
6721,105.26017
6722,95.57857
6723,109.5256
6724,93.323654
6725,118.32573
6731,109.44271
6735,88.90411
6736,104.95598
6737,107.20128
6738,98.19043
6739,100.25306
6741,102.04678
6743,98.79307
6745,94.651436
6747,108.43536
6749,91.9249
6750,108.53008
6751,114.15163
6752,106.66382
6753,108.60987
6755,107.1146
6756,93.35145
6757,103.56006
6759,110.033424
6761,92.8731
6763,98.264626
6764,118.45561
6765,100.151695
6766,111.73177
6768,105.77768
6771,89.65614
6773,93.540306
6774,98.59215
6778,108.23964
6779,96.42452
6781,96.65027
6784,106.58583
6786,100.95131
6787,96.446465
6790,98.83765
6793,103.41909
6795,108.60987
6798,111.109
6806,95.84803
6807,95.37829
6810,94.17993
6815,102.119865
6816,91.60068
6817,97.8704
6818,92.83801
6819,103.67025
6820,97.59603
6822,94.42626
6823,116.323235
6824,109.21364
6825,95.10028
6828,77.50368
6829,114.1935
6831,102.86228
6832,93.89834
6833,111.84416
6834,96.39189
6836,105.12336
6837,110.769226
6838,94.80122
6840,100.32486
6843,92.489204
6845,92.886444
6846,96.22538
6847,110.290375
6851,102.338234
6852,97.49046
6853,102.40447
6858,104.51593
6861,111.267075
6863,111.213066
6864,78.32989
6865,97.03076
6866,110.26406
6867,103.02105
6868,102.741875
6869,93.5624
6870,109.21364
6874,101.226
6875,96.98688
6877,105.77768
6878,99.100815
6880,93.89798
6883,104.8033
6884,94.17431
6886,95.19037
6890,99.782326
6893,104.31631
6894,90.875114
6899,105.77768
6900,94.32794
6904,92.820724
6905,106.33431
6906,95.10554
6910,94.692955
6912,102.66633
6913,112.6733
6920,93.28099
6922,96.715096
6923,108.60987
6926,95.99423
6927,101.91732
6928,92.54996
6931,116.121895
6933,92.06261
6936,91.139114
6937,109.728134
6939,94.65324
6941,101.19462
6942,105.43886
6943,92.30809
6944,102.093346
6945,90.97421
6946,104.59758
6947,117.53964
6949,109.82547
6951,107.17129
6953,102.953224
6954,93.3708
6955,105.55078
6963,109.96491
6964,94.783745
6966,100.77658
6968,93.22387
6970,107.133514
6972,108.738625
6976,106.87791
6978,110.26406
6981,95.44882
6985,109.311165
6986,94.200516
6987,109.72116
6989,100.820496
6991,116.323235
6993,111.75858
6994,96.85162
6995,107.506195
6996,93.526886
6997,111.90652
6998,81.18595
7001,107.97123
7003,110.142456
7006,90.831436
7008,92.314156
7010,91.25242
7011,97.76716
7012,93.454124
7013,93.76624
7014,108.606674
7017,100.84612
7018,93.626495
7019,91.85484
7023,91.827415
7024,102.279205
7025,93.44759
7026,109.71516
7027,92.28472
7028,113.60179
7030,108.60987
7031,99.28889
7033,104.90936
7036,94.65971
7037,94.76567
7039,93.86872
7044,94.175354
7045,110.769226
7046,105.52302
7049,93.57868
7050,91.90293
7051,107.133514
7054,108.734474
7055,94.2254
7057,91.78168
7060,105.77768
7061,97.07111
7063,93.77726
7064,109.27977
7067,93.89798
7071,100.15128
7074,105.93501
7075,93.02564
7078,110.769226
7079,90.114296
7080,102.14679
7081,97.117455
7082,110.38806
7083,95.78187
7085,91.868744
7092,103.67025
7094,91.5292
7100,92.460846
7101,103.55882
7102,110.26406
7104,109.652885
7105,97.07111
7106,97.157326
7107,99.88537
7108,77.231186
7109,93.205605
7110,109.728134
7112,95.44151
7113,107.27537
7114,104.61233
7116,110.35693
7117,99.76883
7118,98.76484
7120,92.68231
7121,103.14925
7123,103.437454
7124,94.69877
